Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMATCH_06047	AMP	0.99
RDKIT_SHAPRULEMATCH_06048	AMP	0.99
RDKIT_SHAPRULEMATCH_06049	AMP	1.00
RDKIT_SHAPRULEMATCH_06050	AMP	0.98
RDKIT_SHAPRULEMATCH_06051	AMP	1.00
RDKIT_SHAPRULEMATCH_06052	AMP	0.99
RDKIT_SHAPRULEMATCH_06053	AMP	0.99
RDKIT_SHAPRULEMATCH_06054	AMP	1.00
RDKIT_SHAPRULEMATCH_06055	AMP	0.97
RDKIT_SHAPRULEMATCH_06056	AMP	0.98
RDKIT_SHAPRULEMATCH_06057	AMP	0.96
RDKIT_SHAPRULEMATCH_06058	AMP	0.90
RDKIT_SHAPRULEMATCH_06059	AMP	0.98
RDKIT_SHAPRULEMATCH_06060	AMP	0.98
RDKIT_SHAPRULEMATCH_06061	AMP	1.00
RDKIT_SHAPRULEMATCH_06062	AMP	1.00
RDKIT_SHAPRULEMATCH_06063	AMP	0.99
RDKIT_SHAPRULEMATCH_06064	AMP	0.97
RDKIT_SHAPRULEMATCH_06065	AMP	0.98
RDKIT_SHAPRULEMATCH_06066	AMP	0.98
RDKIT_SHAPRULEMATCH_06067	AMP	1.00
RDKIT_SHAPRULEMATCH_06068	AMP	0.96
RDKIT_SHAPRULEMATCH_06069	AMP	0.96
RDKIT_SHAPRULEMATCH_06070	AMP	0.99
RDKIT_SHAPRULEMATCH_06071	AMP	0.99
RDKIT_SHAPRULEMATCH_06072	AMP	0.99
RDKIT_SHAPRULEMATCH_06073	AMP	1.00
RDKIT_SHAPRULEMATCH_06074	AMP	1.00
RDKIT_SHAPRULEMATCH_06075	AMP	0.97
RDKIT_SHAPRULEMATCH_06076	AMP	0.99
RDKIT_SHAPRULEMATCH_06077	AMP	0.97
RDKIT_SHAPRULEMATCH_06078	AMP	0.99
RDKIT_SHAPRULEMATCH_06079	AMP	0.98
RDKIT_SHAPRULEMATCH_06080	AMP	0.99
RDKIT_SHAPRULEMATCH_06081	AMP	0.99
RDKIT_SHAPRULEMATCH_06082	AMP	0.98
RDKIT_SHAPRULEMATCH_06083	AMP	0.98
RDKIT_SHAPRULEMATCH_06084	AMP	0.99
RDKIT_SHAPRULEMATCH_06085	AMP	0.96
RDKIT_SHAPRULEMATCH_06086	AMP	1.00
RDKIT_SHAPRULEMATCH_06087	AMP	0.97
RDKIT_SHAPRULEMATCH_06088	AMP	0.99
RDKIT_SHAPRULEMATCH_06089	AMP	0.99
RDKIT_SHAPRULEMATCH_06090	AMP	0.96
RDKIT_SHAPRULEMATCH_06091	AMP	0.99
RDKIT_SHAPRULEMATCH_06092	AMP	0.99
RDKIT_SHAPRULEMATCH_06093	AMP	0.99
RDKIT_SHAPRULEMATCH_06094	AMP	0.99
RDKIT_SHAPRULEMATCH_06095	AMP	0.98
RDKIT_SHAPRULEMATCH_06096	AMP	0.99
RDKIT_SHAPRULEMATCH_06097	AMP	1.00
RDKIT_SHAPRULEMATCH_06098	AMP	0.98
RDKIT_SHAPRULEMATCH_06099	AMP	1.00
RDKIT_SHAPRULEMATCH_06100	AMP	0.98
RDKIT_SHAPRULEMATCH_06101	AMP	0.98
RDKIT_SHAPRULEMATCH_06102	AMP	0.98
RDKIT_SHAPRULEMATCH_06103	AMP	0.96
RDKIT_SHAPRULEMATCH_06104	AMP	0.98
RDKIT_SHAPRULEMATCH_06105	AMP	0.98
RDKIT_SHAPRULEMATCH_06106	AMP	0.96
RDKIT_SHAPRULEMATCH_06107	AMP	0.99
RDKIT_SHAPRULEMATCH_06108	AMP	1.00
RDKIT_SHAPRULEMATCH_06109	AMP	1.00
RDKIT_SHAPRULEMATCH_06110	AMP	0.99
RDKIT_SHAPRULEMATCH_06111	AMP	0.99
RDKIT_SHAPRULEMATCH_06112	AMP	0.99
RDKIT_SHAPRULEMATCH_06113	AMP	0.95
RDKIT_SHAPRULEMATCH_06114	AMP	0.99
RDKIT_SHAPRULEMATCH_06115	AMP	0.98
RDKIT_SHAPRULEMATCH_06116	AMP	0.99
RDKIT_SHAPRULEMATCH_06117	AMP	0.98
RDKIT_SHAPRULEMATCH_06118	AMP	0.99
RDKIT_SHAPRULEMATCH_06119	AMP	0.99
RDKIT_SHAPRULEMATCH_06120	AMP	0.99
RDKIT_SHAPRULEMATCH_06121	AMP	0.96
RDKIT_SHAPRULEMATCH_06122	AMP	0.94
RDKIT_SHAPRULEMATCH_06123	AMP	0.99
RDKIT_SHAPRULEMATCH_06124	AMP	0.99
RDKIT_SHAPRULEMATCH_06125	AMP	0.96
RDKIT_SHAPRULEMATCH_06126	AMP	0.98
RDKIT_SHAPRULEMATCH_06127	AMP	0.99
RDKIT_SHAPRULEMATCH_06128	AMP	0.98
RDKIT_SHAPRULEMATCH_06129	AMP	0.97
RDKIT_SHAPRULEMATCH_06130	AMP	0.99
RDKIT_SHAPRULEMATCH_06131	AMP	0.93
RDKIT_SHAPRULEMATCH_06132	AMP	0.97
RDKIT_SHAPRULEMATCH_06133	AMP	0.98
RDKIT_SHAPRULEMATCH_06134	AMP	0.99
RDKIT_SHAPRULEMATCH_06135	AMP	0.92
RDKIT_SHAPRULEMATCH_06136	AMP	0.99
RDKIT_SHAPRULEMATCH_06137	AMP	0.96
RDKIT_SHAPRULEMATCH_06138	AMP	0.97
RDKIT_SHAPRULEMATCH_06139	AMP	0.99
RDKIT_SHAPRULEMATCH_06140	AMP	0.99
RDKIT_SHAPRULEMATCH_06141	AMP	0.96
RDKIT_SHAPRULEMATCH_06142	AMP	0.98
RDKIT_SHAPRULEMATCH_06143	AMP	0.99
RDKIT_SHAPRULEMATCH_06144	AMP	0.96
RDKIT_SHAPRULEMATCH_06145	AMP	0.99
RDKIT_SHAPRULEMATCH_06146	AMP	0.94
RDKIT_SHAPRULEMATCH_06147	AMP	1.00
RDKIT_SHAPRULEMATCH_06148	AMP	0.99
RDKIT_SHAPRULEMATCH_06149	AMP	0.99
RDKIT_SHAPRULEMATCH_06150	AMP	0.99
RDKIT_SHAPRULEMATCH_06151	AMP	0.98
RDKIT_SHAPRULEMATCH_06152	AMP	1.00
RDKIT_SHAPRULEMATCH_06153	AMP	0.97
RDKIT_SHAPRULEMATCH_06154	AMP	0.98
RDKIT_SHAPRULEMATCH_06155	AMP	0.99
RDKIT_SHAPRULEMATCH_06156	AMP	0.99
RDKIT_SHAPRULEMATCH_06157	AMP	0.99
RDKIT_SHAPRULEMATCH_06158	AMP	1.00
RDKIT_SHAPRULEMATCH_06159	AMP	0.99
RDKIT_SHAPRULEMATCH_06160	AMP	0.99
RDKIT_SHAPRULEMATCH_06161	AMP	0.96
RDKIT_SHAPRULEMATCH_06162	AMP	0.99
RDKIT_SHAPRULEMATCH_06163	AMP	0.99
RDKIT_SHAPRULEMATCH_06164	AMP	1.00
RDKIT_SHAPRULEMATCH_06165	AMP	0.99
RDKIT_SHAPRULEMATCH_06166	AMP	0.99
RDKIT_SHAPRULEMATCH_06167	AMP	0.98
RDKIT_SHAPRULEMATCH_06168	AMP	0.99
RDKIT_SHAPRULEMATCH_06169	AMP	0.98
RDKIT_SHAPRULEMATCH_06170	AMP	0.98
RDKIT_SHAPRULEMATCH_06171	AMP	0.96
RDKIT_SHAPRULEMATCH_06172	AMP	0.98
RDKIT_SHAPRULEMATCH_06173	AMP	0.99
RDKIT_SHAPRULEMATCH_06174	AMP	0.89
RDKIT_SHAPRULEMATCH_06175	AMP	0.97
RDKIT_SHAPRULEMATCH_06176	AMP	0.98
RDKIT_SHAPRULEMATCH_06177	AMP	0.99
RDKIT_SHAPRULEMATCH_06178	AMP	0.99
RDKIT_SHAPRULEMATCH_06179	AMP	0.99
RDKIT_SHAPRULEMATCH_06180	AMP	0.98
RDKIT_SHAPRULEMATCH_06181	AMP	0.97
RDKIT_SHAPRULEMATCH_06182	AMP	1.00
RDKIT_SHAPRULEMATCH_06183	AMP	0.99
RDKIT_SHAPRULEMATCH_06184	AMP	0.93
RDKIT_SHAPRULEMATCH_06185	AMP	0.98
RDKIT_SHAPRULEMATCH_06186	AMP	0.98
RDKIT_SHAPRULEMATCH_06187	AMP	0.99
RDKIT_SHAPRULEMATCH_06188	AMP	0.98
RDKIT_SHAPRULEMATCH_06189	AMP	0.96
RDKIT_SHAPRULEMATCH_06190	AMP	0.97
RDKIT_SHAPRULEMATCH_06191	AMP	0.89
RDKIT_SHAPRULEMATCH_06192	AMP	0.98
RDKIT_SHAPRULEMATCH_06193	AMP	0.98
RDKIT_SHAPRULEMATCH_06194	AMP	0.98
RDKIT_SHAPRULEMATCH_06195	AMP	0.99
RDKIT_SHAPRULEMATCH_06196	AMP	0.99
RDKIT_SHAPRULEMATCH_06197	AMP	0.98
RDKIT_SHAPRULEMATCH_06198	AMP	0.99
RDKIT_SHAPRULEMATCH_06199	AMP	0.99
RDKIT_SHAPRULEMATCH_06200	AMP	0.97
RDKIT_SHAPRULEMATCH_06201	AMP	0.99
RDKIT_SHAPRULEMATCH_06202	AMP	0.97
RDKIT_SHAPRULEMATCH_06203	AMP	0.99
RDKIT_SHAPRULEMATCH_06204	AMP	0.96
RDKIT_SHAPRULEMATCH_06205	AMP	0.98
RDKIT_SHAPRULEMATCH_06206	AMP	0.94
RDKIT_SHAPRULEMATCH_06207	AMP	0.98
RDKIT_SHAPRULEMATCH_06208	AMP	0.97
RDKIT_SHAPRULEMATCH_06209	AMP	0.99
RDKIT_SHAPRULEMATCH_06210	AMP	0.95
RDKIT_SHAPRULEMATCH_06211	AMP	0.99
RDKIT_SHAPRULEMATCH_06212	AMP	0.99
RDKIT_SHAPRULEMATCH_06213	AMP	0.96
RDKIT_SHAPRULEMATCH_06214	AMP	0.97
RDKIT_SHAPRULEMATCH_06215	AMP	0.99
RDKIT_SHAPRULEMATCH_06216	AMP	0.99
RDKIT_SHAPRULEMATCH_06217	AMP	0.98
RDKIT_SHAPRULEMATCH_06218	AMP	0.98
RDKIT_SHAPRULEMATCH_06219	AMP	0.99
RDKIT_SHAPRULEMATCH_06220	AMP	0.99
RDKIT_SHAPRULEMATCH_06221	AMP	1.00
RDKIT_SHAPRULEMATCH_06222	AMP	0.99
RDKIT_SHAPRULEMATCH_06223	AMP	0.99
RDKIT_SHAPRULEMATCH_06224	AMP	0.98
RDKIT_SHAPRULEMATCH_06225	AMP	0.93
RDKIT_SHAPRULEMATCH_06226	AMP	1.00
RDKIT_SHAPRULEMATCH_06227	AMP	0.99
RDKIT_SHAPRULEMATCH_06228	AMP	0.98
RDKIT_SHAPRULEMATCH_06229	AMP	0.97
RDKIT_SHAPRULEMATCH_06230	AMP	0.98
RDKIT_SHAPRULEMATCH_06231	AMP	0.98
RDKIT_SHAPRULEMATCH_06232	AMP	0.96
RDKIT_SHAPRULEMATCH_06233	AMP	1.00
RDKIT_SHAPRULEMATCH_06234	AMP	0.98
RDKIT_SHAPRULEMATCH_06235	AMP	0.99
RDKIT_SHAPRULEMATCH_06236	AMP	0.99
RDKIT_SHAPRULEMATCH_06237	AMP	0.99
RDKIT_SHAPRULEMATCH_06238	AMP	0.99
RDKIT_SHAPRULEMATCH_06239	AMP	0.98
RDKIT_SHAPRULEMATCH_06240	AMP	0.99
RDKIT_SHAPRULEMATCH_06241	AMP	0.98
RDKIT_SHAPRULEMATCH_06242	AMP	1.00
RDKIT_SHAPRULEMATCH_06243	AMP	0.99
RDKIT_SHAPRULEMATCH_06244	AMP	0.98
RDKIT_SHAPRULEMATCH_06245	AMP	0.99
RDKIT_SHAPRULEMATCH_06246	AMP	0.99
RDKIT_SHAPRULEMATCH_06247	AMP	0.98
RDKIT_SHAPRULEMATCH_06248	AMP	0.97
RDKIT_SHAPRULEMATCH_06249	AMP	0.96
RDKIT_SHAPRULEMATCH_06250	AMP	1.00
RDKIT_SHAPRULEMATCH_06251	AMP	0.97
RDKIT_SHAPRULEMATCH_06252	AMP	0.99
RDKIT_SHAPRULEMATCH_06253	AMP	0.99
RDKIT_SHAPRULEMATCH_06254	AMP	1.00
RDKIT_SHAPRULEMATCH_06255	AMP	0.97
RDKIT_SHAPRULEMATCH_06256	AMP	0.99
RDKIT_SHAPRULEMATCH_06257	AMP	0.99
RDKIT_SHAPRULEMATCH_06258	AMP	0.97
RDKIT_SHAPRULEMATCH_06259	AMP	0.99
RDKIT_SHAPRULEMATCH_06260	AMP	0.97
RDKIT_SHAPRULEMATCH_06261	AMP	0.99
RDKIT_SHAPRULEMATCH_06262	AMP	0.99
RDKIT_SHAPRULEMATCH_06263	AMP	0.99
RDKIT_SHAPRULEMATCH_06264	AMP	1.00
RDKIT_SHAPRULEMATCH_06265	AMP	0.99
RDKIT_SHAPRULEMATCH_06266	AMP	0.96
RDKIT_SHAPRULEMATCH_06267	AMP	0.98
RDKIT_SHAPRULEMATCH_06268	AMP	0.96
RDKIT_SHAPRULEMATCH_06269	AMP	1.00
RDKIT_SHAPRULEMATCH_06270	AMP	1.00
RDKIT_SHAPRULEMATCH_06271	AMP	0.99
RDKIT_SHAPRULEMATCH_06272	AMP	1.00
RDKIT_SHAPRULEMATCH_06273	AMP	0.99
RDKIT_SHAPRULEMATCH_06274	AMP	0.98
RDKIT_SHAPRULEMATCH_06275	AMP	0.96
RDKIT_SHAPRULEMATCH_06276	AMP	0.99
RDKIT_SHAPRULEMATCH_06277	AMP	0.99
RDKIT_SHAPRULEMATCH_06278	AMP	0.99
RDKIT_SHAPRULEMATCH_06279	AMP	0.95
RDKIT_SHAPRULEMATCH_06280	AMP	0.98
RDKIT_SHAPRULEMATCH_06281	AMP	0.99
RDKIT_SHAPRULEMATCH_06282	AMP	0.99
RDKIT_SHAPRULEMATCH_06283	AMP	0.98
RDKIT_SHAPRULEMATCH_06284	AMP	0.99
RDKIT_SHAPRULEMATCH_06285	AMP	0.99
RDKIT_SHAPRULEMATCH_06286	AMP	0.99
RDKIT_SHAPRULEMATCH_06287	AMP	0.98
RDKIT_SHAPRULEMATCH_06288	AMP	0.99
RDKIT_SHAPRULEMATCH_06289	AMP	0.99
RDKIT_SHAPRULEMATCH_06290	AMP	0.96
RDKIT_SHAPRULEMATCH_06291	AMP	0.99
RDKIT_SHAPRULEMATCH_06292	AMP	0.98
RDKIT_SHAPRULEMATCH_06293	AMP	0.99
RDKIT_SHAPRULEMATCH_06294	AMP	0.98
RDKIT_SHAPRULEMATCH_06295	AMP	0.98
RDKIT_SHAPRULEMATCH_06296	AMP	0.98
RDKIT_SHAPRULEMATCH_06297	AMP	0.97
RDKIT_SHAPRULEMATCH_06298	AMP	0.96
RDKIT_SHAPRULEMATCH_06299	AMP	0.98
RDKIT_SHAPRULEMATCH_06300	AMP	0.99
RDKIT_SHAPRULEMATCH_06301	AMP	0.99
RDKIT_SHAPRULEMATCH_06302	AMP	0.99
RDKIT_SHAPRULEMATCH_06303	AMP	0.98
RDKIT_SHAPRULEMATCH_06304	AMP	0.99
RDKIT_SHAPRULEMATCH_06305	AMP	0.98
RDKIT_SHAPRULEMATCH_06306	AMP	0.98
RDKIT_SHAPRULEMATCH_06307	AMP	0.99
RDKIT_SHAPRULEMATCH_06308	AMP	0.99
RDKIT_SHAPRULEMATCH_06309	AMP	0.99
RDKIT_SHAPRULEMATCH_06310	AMP	1.00
RDKIT_SHAPRULEMATCH_06311	AMP	0.99
RDKIT_SHAPRULEMATCH_06312	AMP	0.99
RDKIT_SHAPRULEMATCH_06313	AMP	0.99
RDKIT_SHAPRULEMATCH_06314	AMP	0.99
RDKIT_SHAPRULEMATCH_06315	AMP	0.99
RDKIT_SHAPRULEMATCH_06316	AMP	0.98
RDKIT_SHAPRULEMATCH_06317	AMP	0.99
RDKIT_SHAPRULEMATCH_06318	AMP	0.99
RDKIT_SHAPRULEMATCH_06319	AMP	0.94
RDKIT_SHAPRULEMATCH_06320	AMP	0.99
RDKIT_SHAPRULEMATCH_06321	AMP	0.99
RDKIT_SHAPRULEMATCH_06322	AMP	1.00
RDKIT_SHAPRULEMATCH_06323	AMP	0.99
RDKIT_SHAPRULEMATCH_06324	AMP	0.98
RDKIT_SHAPRULEMATCH_06325	AMP	0.99
RDKIT_SHAPRULEMATCH_06326	AMP	0.99
RDKIT_SHAPRULEMATCH_06327	AMP	1.00
RDKIT_SHAPRULEMATCH_06328	AMP	0.98
RDKIT_SHAPRULEMATCH_06329	AMP	0.98
RDKIT_SHAPRULEMATCH_06330	AMP	0.99
RDKIT_SHAPRULEMATCH_06331	AMP	0.93
RDKIT_SHAPRULEMATCH_06332	AMP	0.98
RDKIT_SHAPRULEMATCH_06333	AMP	0.97
RDKIT_SHAPRULEMATCH_06334	AMP	0.99
RDKIT_SHAPRULEMATCH_06335	AMP	0.99
RDKIT_SHAPRULEMATCH_06336	AMP	0.99
RDKIT_SHAPRULEMATCH_06337	AMP	0.99
RDKIT_SHAPRULEMATCH_06338	AMP	1.00
RDKIT_SHAPRULEMATCH_06339	AMP	0.99
RDKIT_SHAPRULEMATCH_06340	AMP	0.98
RDKIT_SHAPRULEMATCH_06341	AMP	0.99
RDKIT_SHAPRULEMATCH_06342	AMP	0.99
RDKIT_SHAPRULEMATCH_06343	AMP	0.99
RDKIT_SHAPRULEMATCH_06344	AMP	0.98
RDKIT_SHAPRULEMATCH_06345	AMP	0.98
RDKIT_SHAPRULEMATCH_06346	AMP	0.99
RDKIT_SHAPRULEMATCH_06347	AMP	1.00
RDKIT_SHAPRULEMATCH_06348	AMP	0.99
RDKIT_SHAPRULEMATCH_06349	AMP	0.99
RDKIT_SHAPRULEMATCH_06350	AMP	0.94
RDKIT_SHAPRULEMATCH_06351	AMP	0.99
RDKIT_SHAPRULEMATCH_06352	AMP	0.96
RDKIT_SHAPRULEMATCH_06353	AMP	0.99
RDKIT_SHAPRULEMATCH_06354	AMP	0.99
RDKIT_SHAPRULEMATCH_06355	AMP	0.99
RDKIT_SHAPRULEMATCH_06356	AMP	0.99
RDKIT_SHAPRULEMATCH_06357	AMP	0.97
RDKIT_SHAPRULEMATCH_06358	AMP	0.99
RDKIT_SHAPRULEMATCH_06359	AMP	1.00
RDKIT_SHAPRULEMATCH_06360	AMP	0.99
RDKIT_SHAPRULEMATCH_06361	AMP	0.99
RDKIT_SHAPRULEMATCH_06362	AMP	1.00
RDKIT_SHAPRULEMATCH_06363	AMP	0.98
RDKIT_SHAPRULEMATCH_06364	AMP	0.98
RDKIT_SHAPRULEMATCH_06365	AMP	0.98
RDKIT_SHAPRULEMATCH_06366	AMP	1.00
RDKIT_SHAPRULEMATCH_06367	AMP	0.98
RDKIT_SHAPRULEMATCH_06368	AMP	1.00
RDKIT_SHAPRULEMATCH_06369	AMP	0.99
RDKIT_SHAPRULEMATCH_06370	AMP	0.99
RDKIT_SHAPRULEMATCH_06371	AMP	0.97
RDKIT_SHAPRULEMATCH_06372	AMP	0.99
RDKIT_SHAPRULEMATCH_06373	AMP	0.99
RDKIT_SHAPRULEMATCH_06374	AMP	0.97
RDKIT_SHAPRULEMATCH_06375	AMP	0.98
RDKIT_SHAPRULEMATCH_06376	AMP	0.99
RDKIT_SHAPRULEMATCH_06377	AMP	1.00
RDKIT_SHAPRULEMATCH_06378	AMP	1.00
RDKIT_SHAPRULEMATCH_06379	AMP	0.99
RDKIT_SHAPRULEMATCH_06380	AMP	1.00
RDKIT_SHAPRULEMATCH_06381	AMP	0.99
RDKIT_SHAPRULEMATCH_06382	AMP	0.99
RDKIT_SHAPRULEMATCH_06383	AMP	0.99
RDKIT_SHAPRULEMATCH_06384	AMP	0.99
RDKIT_SHAPRULEMATCH_06385	AMP	0.99
RDKIT_SHAPRULEMATCH_06386	AMP	0.97
RDKIT_SHAPRULEMATCH_06387	AMP	0.89
RDKIT_SHAPRULEMATCH_06388	AMP	0.96
RDKIT_SHAPRULEMATCH_06389	AMP	0.98
RDKIT_SHAPRULEMATCH_06390	AMP	0.99
RDKIT_SHAPRULEMATCH_06391	AMP	0.98
RDKIT_SHAPRULEMATCH_06392	AMP	0.95
RDKIT_SHAPRULEMATCH_06393	AMP	0.94
RDKIT_SHAPRULEMATCH_06394	AMP	0.98
RDKIT_SHAPRULEMATCH_06395	AMP	0.94
RDKIT_SHAPRULEMATCH_06396	AMP	0.99
RDKIT_SHAPRULEMATCH_06397	AMP	0.99
RDKIT_SHAPRULEMATCH_06398	AMP	0.98
RDKIT_SHAPRULEMATCH_06399	AMP	0.97
RDKIT_SHAPRULEMATCH_06400	AMP	1.00
RDKIT_SHAPRULEMATCH_06401	AMP	0.99
RDKIT_SHAPRULEMATCH_06402	AMP	0.96
RDKIT_SHAPRULEMATCH_06403	AMP	0.99
RDKIT_SHAPRULEMATCH_06404	AMP	0.99
RDKIT_SHAPRULEMATCH_06405	AMP	0.96
RDKIT_SHAPRULEMATCH_06406	AMP	0.99
RDKIT_SHAPRULEMATCH_06407	AMP	0.99
RDKIT_SHAPRULEMATCH_06408	AMP	0.97
RDKIT_SHAPRULEMATCH_06409	AMP	0.97
RDKIT_SHAPRULEMATCH_06410	AMP	0.99
RDKIT_SHAPRULEMATCH_06411	AMP	0.97
RDKIT_SHAPRULEMATCH_06412	AMP	0.98
RDKIT_SHAPRULEMATCH_06413	AMP	0.99
RDKIT_SHAPRULEMATCH_06414	AMP	0.98
RDKIT_SHAPRULEMATCH_06415	AMP	0.97
RDKIT_SHAPRULEMATCH_06416	AMP	0.99
RDKIT_SHAPRULEMATCH_06417	AMP	0.97
RDKIT_SHAPRULEMATCH_06418	AMP	0.99
RDKIT_SHAPRULEMATCH_06419	AMP	0.95
RDKIT_SHAPRULEMATCH_06420	AMP	0.99
RDKIT_SHAPRULEMATCH_06421	AMP	0.99
RDKIT_SHAPRULEMATCH_06422	AMP	0.99
RDKIT_SHAPRULEMATCH_06423	AMP	0.97
RDKIT_SHAPRULEMATCH_06424	AMP	1.00
RDKIT_SHAPRULEMATCH_06425	AMP	0.99
RDKIT_SHAPRULEMATCH_06426	AMP	0.95
RDKIT_SHAPRULEMATCH_06427	AMP	0.99
RDKIT_SHAPRULEMATCH_06428	AMP	0.98
RDKIT_SHAPRULEMATCH_06429	AMP	0.98
RDKIT_SHAPRULEMATCH_06430	AMP	0.99
RDKIT_SHAPRULEMATCH_06431	AMP	0.97
RDKIT_SHAPRULEMATCH_06432	AMP	0.99
RDKIT_SHAPRULEMATCH_06433	AMP	0.98
RDKIT_SHAPRULEMATCH_06434	AMP	0.99
RDKIT_SHAPRULEMATCH_06435	AMP	0.98
RDKIT_SHAPRULEMATCH_06436	AMP	1.00
RDKIT_SHAPRULEMATCH_06437	AMP	0.99
RDKIT_SHAPRULEMATCH_06438	AMP	0.99
RDKIT_SHAPRULEMATCH_06439	AMP	0.96
RDKIT_SHAPRULEMATCH_06440	AMP	0.98
RDKIT_SHAPRULEMATCH_06441	AMP	0.99
RDKIT_SHAPRULEMATCH_06442	AMP	0.99
RDKIT_SHAPRULEMATCH_06443	AMP	0.98
RDKIT_SHAPRULEMATCH_06444	AMP	0.99
RDKIT_SHAPRULEMATCH_06445	AMP	0.99
RDKIT_SHAPRULEMATCH_06446	AMP	0.98
RDKIT_SHAPRULEMATCH_06447	AMP	0.97
RDKIT_SHAPRULEMATCH_06448	AMP	1.00
RDKIT_SHAPRULEMATCH_06449	AMP	0.99
RDKIT_SHAPRULEMATCH_06450	AMP	0.99
RDKIT_SHAPRULEMATCH_06451	AMP	0.98
RDKIT_SHAPRULEMATCH_06452	AMP	0.99
RDKIT_SHAPRULEMATCH_06453	AMP	0.98
RDKIT_SHAPRULEMATCH_06454	AMP	0.98
RDKIT_SHAPRULEMATCH_06455	AMP	0.99
RDKIT_SHAPRULEMATCH_06456	AMP	0.98
RDKIT_SHAPRULEMATCH_06457	AMP	0.97
RDKIT_SHAPRULEMATCH_06458	AMP	0.99
RDKIT_SHAPRULEMATCH_06459	AMP	1.00
RDKIT_SHAPRULEMATCH_06460	AMP	0.99
RDKIT_SHAPRULEMATCH_06461	AMP	0.99
RDKIT_SHAPRULEMATCH_06462	AMP	0.96
RDKIT_SHAPRULEMATCH_06463	AMP	0.98
RDKIT_SHAPRULEMATCH_06464	AMP	0.98
RDKIT_SHAPRULEMATCH_06465	AMP	0.99
RDKIT_SHAPRULEMATCH_06466	AMP	0.97
RDKIT_SHAPRULEMATCH_06467	AMP	0.99
RDKIT_SHAPRULEMATCH_06468	AMP	0.99
RDKIT_SHAPRULEMATCH_06469	AMP	0.98
RDKIT_SHAPRULEMATCH_06470	AMP	0.99
RDKIT_SHAPRULEMATCH_06471	AMP	0.99
RDKIT_SHAPRULEMATCH_06472	AMP	1.00
RDKIT_SHAPRULEMATCH_06473	AMP	0.99
RDKIT_SHAPRULEMATCH_06474	AMP	0.99
RDKIT_SHAPRULEMATCH_06475	AMP	0.99
RDKIT_SHAPRULEMATCH_06476	AMP	0.99
RDKIT_SHAPRULEMATCH_06477	AMP	0.95
RDKIT_SHAPRULEMATCH_06478	AMP	0.99
RDKIT_SHAPRULEMATCH_06479	AMP	0.98
RDKIT_SHAPRULEMATCH_06480	AMP	0.97
RDKIT_SHAPRULEMATCH_06481	AMP	0.95
RDKIT_SHAPRULEMATCH_06482	AMP	0.97
RDKIT_SHAPRULEMATCH_06483	AMP	0.99
RDKIT_SHAPRULEMATCH_06484	AMP	0.99
RDKIT_SHAPRULEMATCH_06485	AMP	0.97
RDKIT_SHAPRULEMATCH_06486	AMP	0.96
RDKIT_SHAPRULEMATCH_06487	AMP	0.99
RDKIT_SHAPRULEMATCH_06488	AMP	0.99
RDKIT_SHAPRULEMATCH_06489	AMP	0.99
RDKIT_SHAPRULEMATCH_06490	AMP	0.99
RDKIT_SHAPRULEMATCH_06491	AMP	0.99
RDKIT_SHAPRULEMATCH_06492	AMP	0.99
RDKIT_SHAPRULEMATCH_06493	AMP	0.99
RDKIT_SHAPRULEMATCH_06494	AMP	0.98
RDKIT_SHAPRULEMATCH_06495	AMP	1.00
RDKIT_SHAPRULEMATCH_06496	AMP	0.99
RDKIT_SHAPRULEMATCH_06497	AMP	0.98
RDKIT_SHAPRULEMATCH_06498	AMP	0.97
RDKIT_SHAPRULEMATCH_06499	AMP	0.99
RDKIT_SHAPRULEMATCH_06500	AMP	0.95
RDKIT_SHAPRULEMATCH_06501	AMP	0.99
RDKIT_SHAPRULEMATCH_06502	AMP	0.98
RDKIT_SHAPRULEMATCH_06503	AMP	0.99
RDKIT_SHAPRULEMATCH_06504	AMP	0.95
RDKIT_SHAPRULEMATCH_06505	AMP	0.98
RDKIT_SHAPRULEMATCH_06506	AMP	0.98
RDKIT_SHAPRULEMATCH_06507	AMP	0.97
RDKIT_SHAPRULEMATCH_06508	AMP	0.99
RDKIT_SHAPRULEMATCH_06509	AMP	0.99
RDKIT_SHAPRULEMATCH_06510	AMP	0.99
RDKIT_SHAPRULEMATCH_06511	AMP	0.98
RDKIT_SHAPRULEMATCH_06512	AMP	0.99
RDKIT_SHAPRULEMATCH_06513	AMP	0.98
RDKIT_SHAPRULEMATCH_06514	AMP	0.97
RDKIT_SHAPRULEMATCH_06515	AMP	0.99
RDKIT_SHAPRULEMATCH_06516	AMP	0.98
RDKIT_SHAPRULEMATCH_06517	AMP	0.96
RDKIT_SHAPRULEMATCH_06518	AMP	0.99
RDKIT_SHAPRULEMATCH_06519	AMP	0.98
RDKIT_SHAPRULEMATCH_06520	AMP	0.99
RDKIT_SHAPRULEMATCH_06521	AMP	0.98
RDKIT_SHAPRULEMATCH_06522	AMP	0.99
RDKIT_SHAPRULEMATCH_06523	AMP	0.99
RDKIT_SHAPRULEMATCH_06524	AMP	0.98
RDKIT_SHAPRULEMATCH_06525	AMP	0.98
RDKIT_SHAPRULEMATCH_06526	AMP	0.99
RDKIT_SHAPRULEMATCH_06527	AMP	0.99
RDKIT_SHAPRULEMATCH_06528	AMP	0.96
